,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
104,Pear,$584,0.33,Very Good,I,VS1,Apr 20
105,Pear,$587,0.34,Very Good,H,VS2,Apr 21
106,Pear,$587,0.30,Very Good,E,VS1,Apr 14
107,Pear,$587,0.30,Very Good,H,VS1,Apr 20
108,Pear,$588,0.40,Very Good,F,SI2,Apr 19
109,Pear,$589,0.31,Very Good,H,VVS1,Apr 14
110,Pear,$590,0.42,Very Good,H,SI1,Apr 21
111,Pear,$590,0.35,Very Good,G,VVS1,Apr 14
112,Pear,$591,0.36,Very Good,E,VS2,Apr 21
113,Pear,$593,0.30,Very Good,G,VS2,Apr 19
114,Pear,$595,0.30,Very Good,E,IF,Apr 21
115,Pear,$595,0.30,Very Good,G,VS2,Apr 19
116,Pear,$595,0.30,Very Good,G,VVS1,Apr 20
117,Pear,$597,0.30,Very Good,D,VVS1,Apr 21
118,Pear,$597,0.31,Very Good,F,VS2,Apr 17
119,Pear,$597,0.30,Very Good,F,VS2,Apr 19
120,Pear,$597,0.30,Very Good,E,VS2,Apr 19
121,Pear,$597,0.29,Very Good,E,VVS1,Apr 24
122,Pear,$599,0.32,Very Good,F,VS2,Apr 14
123,Pear,$599,0.23,Very Good,F,VS1,Apr 14
124,Pear,$599,0.30,Very Good,E,VS2,Apr 20
125,Pear,$600,0.34,Very Good,D,VVS2,Apr 14
126,Pear,$600,0.31,Very Good,D,VVS2,Apr 14
127,Pear,$600,0.34,Very Good,F,VVS2,Apr 14
128,Pear,$601,0.30,Very Good,H,VS1,Apr 17
129,Pear,$602,0.30,Very Good,F,VS2,Apr 24
130,Pear,$603,0.30,Very Good,G,VS1,Apr 17
131,Pear,$603,0.30,Very Good,E,VS2,Apr 17
132,Pear,$603,0.30,Very Good,E,VS1,Apr 20
133,Pear,$603,0.30,Very Good,E,VS1,Apr 14
134,Pear,$604,0.49,Very Good,F,SI2,Apr 24
135,Pear,$605,0.40,Very Good,I,SI1,Apr 19
136,Pear,$605,0.43,Very Good,G,SI2,Apr 19
137,Pear,$607,0.23,Very Good,E,SI1,Apr 14
138,Pear,$607,0.32,Very Good,G,VVS2,Apr 14
139,Pear,$609,0.50,Very Good,J,SI1,Apr 19
140,Pear,$610,0.30,Very Good,E,VS2,Apr 17
141,Pear,$610,0.30,Very Good,G,VS1,Apr 17
142,Pear,$610,0.40,Very Good,F,VS2,Apr 14
143,Pear,$610,0.30,Very Good,E,VVS2,Apr 21
144,Pear,$612,0.40,Very Good,F,SI2,Apr 19
145,Pear,$613,0.24,Very Good,E,SI1,Apr 14
146,Pear,$613,0.31,Very Good,H,VVS1,Apr 24
147,Pear,$614,0.30,Very Good,G,VS1,Apr 17
148,Pear,$615,0.34,Very Good,E,VS2,Apr 17
149,Pear,$619,0.28,Very Good,F,SI1,Apr 14
150,Pear,$620,0.36,Very Good,E,SI1,Apr 14
151,Pear,$622,0.33,Very Good,E,VS1,Apr 19
152,Pear,$622,0.40,Very Good,G,SI1,Apr 19
153,Pear,$622,0.35,Very Good,F,VS2,Apr 24
154,Pear,$623,0.30,Very Good,D,VVS1,Apr 21
155,Pear,$623,0.40,Very Good,I,SI1,Apr 17
156,Pear,$623,0.30,Very Good,F,VS2,Apr 19
157,Pear,$625,0.31,Very Good,F,VVS2,Apr 14
158,Pear,$627,0.31,Very Good,F,VS2,Apr 14
159,Pear,$627,0.35,Very Good,D,VS2,Apr 20
160,Pear,$629,0.30,Very Good,E,VS2,Apr 19
161,Pear,$630,0.34,Very Good,G,VS2,Apr 14
162,Pear,$631,0.35,Very Good,E,SI1,Apr 17
163,Pear,$631,0.32,Very Good,G,VS1,Apr 17
164,Pear,$631,0.32,Very Good,E,VS1,Apr 18
165,Pear,$632,0.35,Very Good,E,VS2,Apr 17
166,Pear,$632,0.33,Very Good,D,SI1,Apr 17
167,Pear,$632,0.24,Very Good,E,SI1,Apr 14
168,Pear,$633,0.30,Very Good,E,VVS2,Apr 19
169,Pear,$634,0.30,Very Good,F,VS1,Apr 20
170,Pear,$635,0.40,Very Good,I,VS2,Apr 24
171,Pear,$636,0.30,Very Good,F,VS2,Apr 19
172,Pear,$636,0.30,Very Good,E,VVS2,Apr 24
173,Pear,$637,0.31,Very Good,G,VS1,Apr 21
174,Pear,$639,0.30,Very Good,G,VVS1,Apr 20
175,Pear,$640,0.30,Very Good,H,VVS2,Apr 19
176,Pear,$640,0.38,Very Good,F,VS1,Apr 14
177,Pear,$640,0.35,Very Good,G,VS2,Apr 20
178,Pear,$641,0.50,Very Good,J,SI1,Apr 19
179,Pear,$641,0.30,Very Good,D,VS2,Apr 17
180,Pear,$641,0.30,Very Good,G,VVS2,Apr 17
181,Pear,$642,0.40,Very Good,I,SI1,Apr 19
182,Pear,$642,0.30,Very Good,F,VS1,Apr 19
183,Pear,$643,0.40,Very Good,E,SI2,Apr 19
184,Pear,$644,0.24,Very Good,D,IF,Apr 24
185,Pear,$645,0.42,Very Good,F,SI2,Apr 19
186,Pear,$645,0.30,Very Good,E,VS1,Apr 19
187,Pear,$645,0.30,Very Good,E,VS2,Apr 19
188,Pear,$646,0.31,Very Good,G,VVS2,Apr 20
189,Pear,$646,0.50,Very Good,I,SI2,Apr 19
190,Pear,$647,0.30,Very Good,E,VVS2,Apr 19
191,Pear,$647,0.30,Very Good,F,VVS1,Apr 19
192,Pear,$647,0.30,Very Good,F,VVS1,Apr 19
193,Pear,$647,0.33,Very Good,D,VVS2,Apr 21
194,Pear,$648,0.30,Very Good,E,VVS2,Apr 17
195,Pear,$650,0.33,Very Good,D,IF,Apr 19
196,Pear,$650,0.30,Very Good,G,VVS2,Apr 17
197,Pear,$650,0.32,Very Good,E,VVS2,Apr 14
198,Pear,$650,0.30,Very Good,E,VVS2,Apr 17
199,Pear,$650,0.33,Very Good,G,VVS2,Apr 14
200,Pear,$651,0.31,Very Good,G,VVS1,Apr 19
201,Pear,$652,0.40,Very Good,H,SI1,Apr 19
202,Pear,$652,0.40,Very Good,H,SI1,Apr 19
203,Pear,$653,0.31,Very Good,D,VS2,Apr 17
204,Pear,$654,0.30,Very Good,E,VS1,Apr 19
205,Pear,$654,0.30,Very Good,G,VS2,Apr 19
206,Pear,$655,0.40,Very Good,G,SI1,Apr 19
207,Pear,$655,0.31,Very Good,F,VVS1,Apr 17
208,Pear,$655,0.40,Very Good,G,SI1,Apr 19
209,Pear,$655,0.50,Very Good,J,VVS2,Apr 24
210,Pear,$655,0.30,Very Good,F,VS2,Apr 19
211,Pear,$656,0.30,Very Good,E,VVS1,Apr 19
212,Pear,$656,0.30,Very Good,F,VVS1,Apr 19
213,Pear,$657,0.30,Very Good,E,VS2,Apr 19
214,Pear,$658,0.30,Very Good,D,VVS1,Apr 17
215,Pear,$658,0.43,Very Good,J,VS1,Apr 24
216,Pear,$659,0.30,Very Good,E,VVS1,Apr 19
217,Pear,$659,0.30,Very Good,E,VVS1,Apr 19
218,Pear,$659,0.30,Very Good,E,VVS1,Apr 19
219,Pear,$659,0.30,Very Good,E,VVS1,Apr 19
220,Pear,$659,0.30,Very Good,G,VVS2,Apr 19
221,Pear,$659,0.40,Very Good,I,VVS2,Apr 19
222,Pear,$659,0.30,Very Good,E,VVS2,Apr 19
223,Pear,$659,0.30,Very Good,F,VS1,Apr 19
224,Pear,$660,0.30,Very Good,F,VVS2,Apr 19
225,Pear,$660,0.30,Very Good,E,VS1,Apr 19
226,Pear,$660,0.41,Very Good,F,SI1,Apr 14
227,Pear,$660,0.44,Very Good,I,VS2,Apr 14
228,Pear,$660,0.30,Very Good,E,VS1,Apr 19
229,Pear,$660,0.30,Very Good,F,VVS2,Apr 19
230,Pear,$660,0.30,Very Good,G,VS1,Apr 20
231,Pear,$660,0.30,Very Good,E,VVS2,Apr 14
232,Pear,$660,0.30,Very Good,E,VS1,Apr 19
233,Pear,$660,0.30,Very Good,E,VS1,Apr 20
234,Pear,$661,0.30,Very Good,G,VVS2,Apr 19
235,Pear,$661,0.30,Very Good,F,VS1,Apr 19
236,Pear,$661,0.24,Very Good,D,VVS1,Apr 20
237,Pear,$663,0.30,Very Good,E,VVS2,Apr 19
238,Pear,$663,0.30,Very Good,F,VVS2,Apr 19
239,Pear,$663,0.30,Very Good,E,VVS2,Apr 19
240,Pear,$663,0.30,Very Good,D,VVS1,Apr 17
241,Pear,$663,0.32,Very Good,G,VVS1,Apr 17
242,Pear,$663,0.30,Very Good,D,VVS2,Apr 21
243,Pear,$663,0.30,Very Good,D,VVS2,Apr 21
244,Pear,$664,0.30,Very Good,E,VVS1,Apr 19
245,Pear,$664,0.30,Very Good,E,VS2,Apr 14
246,Pear,$664,0.30,Very Good,E,VS1,Apr 17
247,Pear,$664,0.32,Very Good,D,VVS2,Apr 20
248,Pear,$665,0.30,Very Good,F,VVS2,Apr 19
249,Pear,$665,0.40,Very Good,I,VVS2,Apr 19
250,Pear,$665,0.30,Very Good,F,VVS2,Apr 19
251,Pear,$665,0.30,Very Good,G,VVS2,Apr 19
252,Pear,$665,0.30,Very Good,F,VS1,Apr 19
253,Pear,$665,0.30,Very Good,F,VVS2,Apr 19
