,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
95,Emerald,$525 ,0.41,Very Good,H,SI1,19-Apr
96,Emerald,$526 ,0.5,Very Good,J,SI2,19-Apr
97,Emerald,$528 ,0.37,Very Good,E,SI2,17-Apr
98,Emerald,$530 ,0.36,Very Good,G,IF,14-Apr
99,Emerald,$530 ,0.32,Very Good,G,VS1,14-Apr
100,Emerald,$530 ,0.31,Very Good,E,VS2,14-Apr
101,Emerald,$533 ,0.46,Very Good,I,SI1,19-Apr
102,Emerald,$533 ,0.36,Very Good,F,SI1,17-Apr
103,Emerald,$535 ,0.45,Very Good,J,VVS1,19-Apr
104,Emerald,$535 ,0.4,Very Good,H,SI1,19-Apr
105,Emerald,$536 ,0.31,Very Good,H,VS1,20-Apr
106,Emerald,$537 ,0.4,Very Good,H,SI1,19-Apr
107,Emerald,$537 ,0.37,Very Good,I,VVS1,19-Apr
108,Emerald,$540 ,0.41,Very Good,G,SI1,10-Apr
109,Emerald,$540 ,0.33,Very Good,F,IF,14-Apr
110,Emerald,$541 ,0.32,Very Good,G,VVS1,20-Apr
111,Emerald,$542 ,0.42,Very Good,H,VS2,21-Apr
112,Emerald,$542 ,0.3,Very Good,G,VVS1,24-Apr
113,Emerald,$544 ,0.5,Very Good,I,SI2,19-Apr
114,Emerald,$544 ,0.5,Very Good,I,SI2,18-Apr
115,Emerald,$544 ,0.5,Very Good,I,SI2,18-Apr
116,Emerald,$547 ,0.39,Very Good,F,SI1,19-Apr
117,Emerald,$550 ,0.33,Very Good,D,SI2,24-Apr
118,Emerald,$551 ,0.27,Very Good,G,IF,20-Apr
119,Emerald,$551 ,0.31,Very Good,D,SI1,24-Apr
120,Emerald,$552 ,0.4,Very Good,D,SI2,19-Apr
121,Emerald,$555 ,0.4,Very Good,G,SI1,19-Apr
122,Emerald,$560 ,0.37,Very Good,G,VVS1,14-Apr
123,Emerald,$560 ,0.34,Very Good,G,VVS1,14-Apr
124,Emerald,$560 ,0.31,Very Good,G,VVS2,14-Apr
125,Emerald,$561 ,0.34,Very Good,D,VVS2,19-Apr
126,Emerald,$561 ,0.3,Very Good,E,VS1,17-Apr
