,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
101,Emerald,$464,0.40,Very Good,J,VS2,Feb 16
102,Emerald,$465,0.29,Very Good,E,VS1,Feb 17
103,Emerald,$465,0.31,Very Good,I,IF,Feb 16
104,Emerald,$465,0.30,Very Good,D,SI1,Feb 22
105,Emerald,$467,0.33,Very Good,H,VVS2,Feb 16
106,Emerald,$467,0.32,Very Good,H,VS1,Feb 16
107,Emerald,$469,0.30,Very Good,E,SI1,Feb 14
108,Emerald,$469,0.36,Very Good,H,VVS1,Feb 21
109,Emerald,$470,0.46,Very Good,G,SI2,Feb 13
110,Emerald,$470,0.30,Very Good,E,VVS1,Feb 13
111,Emerald,$470,0.31,Very Good,G,VVS1,Feb 13
112,Emerald,$472,0.27,Very Good,E,VVS2,Feb 22
113,Emerald,$473,0.31,Very Good,I,VVS2,Feb 16
114,Emerald,$473,0.31,Very Good,G,VS2,Feb 16
115,Emerald,$475,0.34,Very Good,I,IF,Feb 16
116,Emerald,$476,0.28,Very Good,E,IF,Feb 17
117,Emerald,$476,0.30,Very Good,E,SI1,Feb 14
118,Emerald,$476,0.30,Very Good,E,SI1,Feb 14
119,Emerald,$477,0.30,Very Good,E,SI1,Feb 16
120,Emerald,$477,0.26,Very Good,H,VS2,Feb 17
121,Emerald,$478,0.31,Very Good,H,VVS1,Feb 16
122,Emerald,$478,0.34,Very Good,E,SI1,Feb 16
123,Emerald,$478,0.34,Very Good,I,VVS1,Feb 16
124,Emerald,$480,0.32,Very Good,E,VVS2,Feb 13
125,Emerald,$480,0.31,Very Good,F,VVS2,Feb 13
126,Emerald,$480,0.34,Very Good,E,SI1,Feb 13
127,Emerald,$480,0.47,Very Good,H,SI1,Feb 13
128,Emerald,$480,0.30,Very Good,I,IF,Feb 16
129,Emerald,$481,0.30,Very Good,E,VS1,Feb 17
130,Emerald,$482,0.33,Very Good,E,VS1,Feb 13
131,Emerald,$482,0.40,Very Good,J,SI1,Feb 16
132,Emerald,$484,0.31,Very Good,E,SI2,Feb 20
133,Emerald,$487,0.30,Very Good,G,VS1,Feb 10
134,Emerald,$487,0.30,Very Good,H,VS1,Feb 10
