,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
162,Asscher,"$1,231",0.56,Very Good,I,VS1,Feb 10
163,Asscher,"$1,239",0.54,Very Good,E,VS2,Feb 10
164,Asscher,"$1,244",0.70,Very Good,J,VVS2,Feb 20
165,Asscher,"$1,250",0.50,Very Good,G,IF,Feb 13
166,Asscher,"$1,253",0.57,Very Good,I,VS1,Feb 10
167,Asscher,"$1,259",0.53,Very Good,F,VS1,Feb 10
168,Asscher,"$1,260",0.50,Very Good,F,IF,Feb 21
169,Asscher,"$1,266",0.51,Very Good,G,IF,Feb 21
170,Asscher,"$1,266",0.72,Very Good,G,SI2,Feb 22
171,Asscher,"$1,267",0.50,Very Good,F,VS1,Feb 10
172,Asscher,"$1,267",0.50,Very Good,H,IF,Feb 10
173,Asscher,"$1,272",0.51,Very Good,E,VVS1,Feb 21
174,Asscher,"$1,273",0.70,Very Good,I,VS2,Feb 14
175,Asscher,"$1,276",0.70,Very Good,H,VS1,Feb 14
176,Asscher,"$1,278",0.52,Very Good,F,VVS2,Feb 10
177,Asscher,"$1,278",0.60,Very Good,H,VS2,Feb 10
178,Asscher,"$1,283",0.70,Very Good,I,VS1,Feb 20
179,Asscher,"$1,293",0.51,Very Good,F,VS1,Feb 10
180,Asscher,"$1,298",0.70,Very Good,H,VS1,Feb 14
181,Asscher,"$1,300",0.53,Very Good,F,VVS2,Feb 10
182,Asscher,"$1,304",0.70,Very Good,I,VVS1,Feb 14
183,Asscher,"$1,305",0.60,Very Good,I,IF,Feb 21
184,Asscher,"$1,308",0.50,Very Good,F,VVS1,Feb 10
185,Asscher,"$1,324",0.58,Very Good,H,VVS1,Feb 21
186,Asscher,"$1,326",0.51,Very Good,I,VVS2,Feb 9
187,Asscher,"$1,328",0.56,Very Good,F,VS1,Feb 10
188,Asscher,"$1,328",0.50,Very Good,D,VS2,Feb 10
189,Asscher,"$1,334",0.51,Very Good,G,FL,Feb 22
190,Asscher,"$1,335",0.53,Very Good,G,VVS2,Feb 14
191,Asscher,"$1,339",0.53,Very Good,H,IF,Feb 14
192,Asscher,"$1,343",0.50,Very Good,E,VVS1,Feb 22
