,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
0,Cushion,$240 ,0.27,Very Good,F,SI1,24-May
1,Cushion,$320 ,0.3,Very Good,F,SI1,24-May
2,Cushion,$355 ,0.31,Very Good,J,VS1,19-May
3,Cushion,$360 ,0.3,Very Good,D,SI1,24-May
4,Cushion,$364 ,0.31,Very Good,I,VS2,30-May
5,Cushion,$393 ,0.32,Very Good,J,VVS2,19-May
6,Cushion,$406 ,0.33,Very Good,J,VS1,30-May
7,Cushion,$410 ,0.3,Very Good,F,VVS2,24-May
8,Cushion,$430 ,0.31,Very Good,G,VVS1,24-May
9,Cushion,$439 ,0.32,Very Good,J,VVS1,30-May
10,Cushion,$440 ,0.31,Very Good,E,VVS2,24-May
11,Cushion,$441 ,0.37,Very Good,J,VS1,30-May
12,Cushion,$444 ,0.33,Very Good,I,VVS2,30-May
13,Cushion,$447 ,0.32,Very Good,I,VVS2,30-May
14,Cushion,$448 ,0.34,Very Good,I,VVS2,30-May
15,Cushion,$448 ,0.3,Very Good,F,SI1,30-May
16,Cushion,$450 ,0.33,Very Good,J,VVS1,26-May
17,Cushion,$450 ,0.33,Very Good,H,VVS2,30-May
18,Cushion,$456 ,0.33,Very Good,I,VVS2,30-May
19,Cushion,$459 ,0.3,Very Good,H,VVS2,30-May
20,Cushion,$460 ,0.33,Very Good,J,VVS2,30-May
21,Cushion,$464 ,0.31,Very Good,I,VVS2,30-May
22,Cushion,$465 ,0.23,Very Good,D,VS2,22-May
23,Cushion,$468 ,0.3,Very Good,I,VVS2,30-May
24,Cushion,$470 ,0.33,Very Good,H,VS1,30-May
25,Cushion,$470 ,0.3,Very Good,G,VS2,30-May
26,Cushion,$472 ,0.3,Very Good,F,SI1,25-May
27,Cushion,$473 ,0.35,Very Good,I,VVS2,30-May
28,Cushion,$474 ,0.33,Very Good,H,VVS1,30-May
29,Cushion,$474 ,0.51,Very Good,J,SI1,25-May
30,Cushion,$482 ,0.34,Very Good,F,SI1,30-May
31,Cushion,$483 ,0.49,Very Good,J,SI1,25-May
32,Cushion,$485 ,0.39,Very Good,H,VS2,25-May
33,Cushion,$486 ,0.35,Very Good,I,VVS2,30-May
34,Cushion,$490 ,0.48,Very Good,J,VS1,24-May
35,Cushion,$492 ,0.31,Very Good,I,VVS2,30-May
36,Cushion,$492 ,0.31,Very Good,G,VS2,30-May
37,Cushion,$498 ,0.35,Very Good,H,VVS2,30-May
38,Cushion,$499 ,0.34,Very Good,G,VVS2,24-May
39,Cushion,$500 ,0.5,Very Good,J,SI1,24-May
40,Cushion,$500 ,0.41,Very Good,F,SI1,24-May
41,Cushion,$501 ,0.34,Very Good,H,VVS2,30-May
42,Cushion,$504 ,0.42,Very Good,H,VS2,26-May
43,Cushion,$506 ,0.4,Very Good,J,VS1,25-May
44,Cushion,$510 ,0.55,Very Good,J,SI2,25-May
45,Cushion,$510 ,0.35,Very Good,F,SI1,30-May
46,Cushion,$512 ,0.4,Very Good,J,VS2,30-May
47,Cushion,$513 ,0.4,Very Good,I,VS2,25-May
48,Cushion,$513 ,0.31,Very Good,E,VS1,26-May
49,Cushion,$514 ,0.31,Very Good,F,VS2,25-May
50,Cushion,$515 ,0.31,Very Good,D,VS2,30-May
51,Cushion,$515 ,0.32,Very Good,D,SI1,30-May
52,Cushion,$518 ,0.4,Very Good,F,SI2,26-May
53,Cushion,$519 ,0.31,Very Good,E,VS2,26-May
54,Cushion,$520 ,0.41,Very Good,E,SI1,24-May
55,Cushion,$520 ,0.34,Very Good,J,IF,30-May
56,Cushion,$521 ,0.31,Very Good,G,VVS1,30-May
57,Cushion,$521 ,0.41,Very Good,J,SI1,30-May
58,Cushion,$522 ,0.3,Very Good,F,VS1,30-May
59,Cushion,$523 ,0.34,Very Good,H,VVS2,30-May
60,Cushion,$525 ,0.3,Very Good,F,VS1,25-May
61,Cushion,$525 ,0.35,Very Good,H,VS1,30-May
62,Cushion,$526 ,0.32,Very Good,G,VVS1,30-May
63,Cushion,$529 ,0.4,Very Good,J,VS2,30-May
64,Cushion,$531 ,0.4,Very Good,J,VS1,30-May
65,Cushion,$534 ,0.3,Very Good,G,VVS2,30-May
66,Cushion,$535 ,0.4,Very Good,H,VS2,30-May
67,Cushion,$536 ,0.46,Very Good,H,SI2,25-May
68,Cushion,$538 ,0.33,Very Good,D,VS2,30-May
69,Cushion,$540 ,0.51,Very Good,I,SI2,24-May
70,Cushion,$540 ,0.4,Very Good,J,VS1,26-May
71,Cushion,$540 ,0.34,Very Good,F,VS2,30-May
72,Cushion,$542 ,0.3,Very Good,G,VVS1,30-May
73,Cushion,$542 ,0.4,Very Good,I,SI2,30-May
74,Cushion,$542 ,0.33,Very Good,F,VS2,30-May
75,Cushion,$545 ,0.42,Very Good,J,VVS2,30-May
76,Cushion,$545 ,0.4,Very Good,E,SI1,30-May
77,Cushion,$546 ,0.4,Very Good,I,VVS2,26-May
78,Cushion,$547 ,0.34,Very Good,G,VS1,30-May
79,Cushion,$547 ,0.32,Very Good,D,VS2,30-May
80,Cushion,$547 ,0.5,Very Good,J,SI1,24-May
81,Cushion,$547 ,0.4,Very Good,J,VS2,30-May
82,Cushion,$548 ,0.5,Very Good,J,VS2,26-May
83,Cushion,$549 ,0.38,Very Good,I,VS1,22-May
84,Cushion,$549 ,0.31,Very Good,E,VS1,30-May
85,Cushion,$550 ,0.41,Very Good,D,SI1,24-May
86,Cushion,$550 ,0.43,Very Good,H,VS2,26-May
87,Cushion,$552 ,0.46,Very Good,H,VS2,25-May
88,Cushion,$552 ,0.51,Very Good,J,SI1,23-May
89,Cushion,$553 ,0.4,Very Good,H,VS1,25-May
90,Cushion,$554 ,0.34,Very Good,G,VS1,30-May
91,Cushion,$554 ,0.41,Very Good,J,SI1,30-May
92,Cushion,$557 ,0.5,Very Good,I,SI1,24-May
93,Cushion,$557 ,0.4,Very Good,I,VS2,25-May
94,Cushion,$558 ,0.41,Very Good,F,SI1,30-May
95,Cushion,$558 ,0.37,Very Good,H,VS2,30-May
96,Cushion,$559 ,0.3,Very Good,E,VS1,30-May
97,Cushion,$560 ,0.43,Very Good,J,VVS2,30-May
98,Cushion,$560 ,0.32,Very Good,D,SI1,22-May
99,Cushion,$561 ,0.35,Very Good,D,VS1,24-May
100,Cushion,$561 ,0.36,Very Good,H,VVS2,25-May
101,Cushion,$563 ,0.41,Very Good,F,SI1,30-May
102,Cushion,$563 ,0.5,Very Good,I,VS2,26-May
103,Cushion,$564 ,0.33,Very Good,D,VS1,30-May
104,Cushion,$565 ,0.4,Very Good,G,SI1,30-May
105,Cushion,$565 ,0.36,Very Good,H,VVS2,30-May
106,Cushion,$566 ,0.4,Very Good,I,VVS1,30-May
107,Cushion,$566 ,0.3,Very Good,E,VVS2,30-May
108,Cushion,$566 ,0.42,Very Good,G,VS2,26-May
109,Cushion,$568 ,0.32,Very Good,G,VVS2,30-May
110,Cushion,$570 ,0.44,Very Good,H,VS2,30-May
111,Cushion,$571 ,0.42,Very Good,F,SI2,30-May
112,Cushion,$571 ,0.36,Very Good,I,VS1,26-May
113,Cushion,$572 ,0.4,Very Good,I,VVS2,26-May
114,Cushion,$573 ,0.5,Very Good,G,SI2,31-May
115,Cushion,$575 ,0.38,Very Good,I,VVS1,30-May
116,Cushion,$579 ,0.35,Very Good,F,VS1,30-May
117,Cushion,$580 ,0.43,Very Good,G,SI1,25-May
118,Cushion,$580 ,0.41,Very Good,J,VS1,26-May
119,Cushion,$581 ,0.54,Very Good,I,SI2,24-May
120,Cushion,$582 ,0.38,Very Good,D,VS2,25-May
121,Cushion,$584 ,0.5,Very Good,I,SI1,24-May
122,Cushion,$585 ,0.35,Very Good,D,VVS1,19-May
123,Cushion,$586 ,0.4,Very Good,E,SI1,30-May
124,Cushion,$586 ,0.4,Very Good,J,VVS1,30-May
125,Cushion,$587 ,0.46,Very Good,J,VS2,30-May
126,Cushion,$588 ,0.32,Very Good,D,VS2,30-May
127,Cushion,$589 ,0.32,Very Good,D,VVS2,30-May
128,Cushion,$589 ,0.33,Very Good,E,VS2,30-May
129,Cushion,$590 ,0.43,Very Good,I,SI1,30-May
130,Cushion,$590 ,0.5,Very Good,I,SI1,24-May
131,Cushion,$590 ,0.41,Very Good,I,VS1,30-May
132,Cushion,$591 ,0.33,Very Good,E,VVS2,30-May
133,Cushion,$591 ,0.39,Very Good,F,VS1,24-May
134,Cushion,$593 ,0.4,Very Good,F,SI1,30-May
135,Cushion,$593 ,0.35,Very Good,G,VVS1,30-May
136,Cushion,$593 ,0.41,Very Good,F,SI1,30-May
137,Cushion,$594 ,0.43,Very Good,J,VVS2,30-May
138,Cushion,$594 ,0.3,Very Good,E,VVS2,30-May
139,Cushion,$595 ,0.4,Very Good,F,SI1,30-May
140,Cushion,$595 ,0.33,Very Good,E,VS1,30-May
141,Cushion,$596 ,0.5,Very Good,I,SI2,24-May
142,Cushion,$597 ,0.4,Very Good,G,VS2,26-May
143,Cushion,$598 ,0.41,Very Good,I,VVS2,26-May
144,Cushion,$600 ,0.43,Very Good,I,VS1,24-May
145,Cushion,$600 ,0.35,Very Good,D,VS2,30-May
146,Cushion,$600 ,0.35,Very Good,F,VS1,30-May
147,Cushion,$600 ,0.41,Very Good,J,VS2,19-May
148,Cushion,$600 ,0.5,Very Good,J,VS2,24-May
149,Cushion,$600 ,0.51,Very Good,G,SI2,24-May
150,Cushion,$602 ,0.42,Very Good,I,VS1,30-May
151,Cushion,$602 ,0.33,Very Good,G,VVS1,30-May
152,Cushion,$603 ,0.5,Very Good,I,SI1,24-May
153,Cushion,$604 ,0.5,Very Good,G,SI2,24-May
154,Cushion,$604 ,0.51,Very Good,J,VVS1,25-May
155,Cushion,$605 ,0.46,Very Good,J,VS1,30-May
156,Cushion,$605 ,0.43,Very Good,I,VVS1,24-May
157,Cushion,$606 ,0.4,Very Good,I,VVS2,26-May
158,Cushion,$606 ,0.53,Very Good,I,SI2,24-May
159,Cushion,$609 ,0.33,Very Good,D,VS2,30-May
160,Cushion,$609 ,0.53,Very Good,H,SI2,30-May
161,Cushion,$611 ,0.42,Very Good,E,SI1,30-May
