,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
0,Round,$303,0.31,Very Good,I,SI2,Apr 21
1,Round,$304,0.30,Very Good,J,SI2,Apr 20
2,Round,$308,0.31,Very Good,J,SI2,Apr 21
3,Round,$308,0.30,Very Good,J,SI2,Apr 21
4,Round,$309,0.30,Very Good,I,SI2,Apr 21
5,Round,$309,0.30,Very Good,I,SI2,Apr 21
6,Round,$310,0.30,Very Good,J,SI2,Apr 14
7,Round,$311,0.30,Very Good,I,SI2,Apr 21
8,Round,$313,0.30,Very Good,J,SI2,Apr 24
9,Round,$315,0.30,Very Good,J,SI2,Apr 24
10,Round,$316,0.31,Very Good,J,SI1,Apr 21
11,Round,$317,0.30,Very Good,J,SI1,Apr 21
12,Round,$317,0.30,Very Good,J,SI1,Apr 21
13,Round,$317,0.30,Very Good,J,SI1,Apr 21
14,Round,$317,0.30,Very Good,J,SI1,Apr 21
15,Round,$317,0.30,Very Good,J,SI1,Apr 21
16,Round,$317,0.30,Very Good,H,SI2,Apr 21
17,Round,$318,0.30,Very Good,H,SI2,Apr 21
18,Round,$319,0.31,Very Good,I,SI2,Apr 21
19,Round,$319,0.30,Very Good,I,SI2,Apr 20
20,Round,$320,0.30,Very Good,I,SI2,Apr 21
21,Round,$320,0.30,Very Good,I,SI2,Apr 21
22,Round,$320,0.30,Very Good,J,SI2,Apr 20
23,Round,$320,0.30,Very Good,J,SI2,Apr 20
24,Round,$321,0.30,Very Good,H,SI2,Apr 21
25,Round,$323,0.30,Very Good,I,SI2,Apr 20
26,Round,$324,0.30,Very Good,J,SI1,Apr 21
27,Round,$325,0.30,Very Good,I,SI2,Apr 21
28,Round,$325,0.30,Very Good,I,SI2,Apr 21
29,Round,$325,0.30,Very Good,I,SI2,Apr 21
30,Round,$326,0.30,Very Good,J,SI2,Apr 21
31,Round,$327,0.24,Very Good,J,SI1,Apr 21
32,Round,$328,0.31,Very Good,J,SI1,Apr 21
33,Round,$328,0.30,Very Good,J,SI2,Apr 17
34,Round,$329,0.30,Very Good,J,SI1,Apr 19
35,Round,$329,0.30,Very Good,J,SI1,Apr 21
36,Round,$329,0.30,Very Good,I,SI1,Apr 21
37,Round,$329,0.30,Very Good,H,SI2,Apr 21
38,Round,$329,0.30,Very Good,I,SI2,Apr 21
39,Round,$329,0.30,Very Good,J,SI2,Apr 20
40,Round,$330,0.30,Very Good,I,SI2,Apr 19
41,Round,$332,0.30,Very Good,J,VS2,Apr 21
42,Round,$333,0.30,Very Good,G,SI2,Apr 25
43,Round,$333,0.30,Very Good,H,SI2,Apr 21
44,Round,$333,0.30,Very Good,J,SI2,Apr 20
45,Round,$334,0.30,Very Good,J,SI2,Apr 27
46,Round,$334,0.30,Very Good,I,SI1,Apr 21
47,Round,$334,0.30,Very Good,I,SI2,Apr 20
48,Round,$334,0.30,Very Good,I,SI2,Apr 20
49,Round,$334,0.30,Very Good,I,SI2,Apr 20
50,Round,$335,0.30,Very Good,H,SI2,Apr 21
51,Round,$336,0.30,Very Good,J,VS1,Apr 21
52,Round,$339,0.30,Very Good,E,SI2,Apr 21
53,Round,$339,0.30,Very Good,E,SI2,Apr 21
54,Round,$339,0.30,Very Good,E,SI2,Apr 21
55,Round,$339,0.30,Very Good,E,SI2,Apr 21
56,Round,$339,0.30,Very Good,H,SI2,Apr 19
57,Round,$339,0.30,Very Good,E,SI2,Apr 21
58,Round,$339,0.30,Very Good,J,SI1,Apr 19
59,Round,$339,0.30,Very Good,J,SI2,Apr 19
60,Round,$339,0.30,Very Good,J,SI2,Apr 19
61,Round,$339,0.30,Very Good,J,VS2,Apr 21
62,Round,$340,0.31,Very Good,H,SI2,Apr 21
63,Round,$340,0.31,Very Good,J,SI1,Apr 21
64,Round,$340,0.30,Very Good,G,SI2,Apr 25
65,Round,$341,0.30,Very Good,J,SI2,Apr 19
66,Round,$341,0.30,Very Good,E,SI2,Apr 21
67,Round,$341,0.30,Very Good,J,VS2,Apr 21
68,Round,$341,0.37,Very Good,J,SI2,Apr 20
69,Round,$341,0.30,Very Good,J,SI1,Apr 21
70,Round,$342,0.30,Very Good,J,SI2,Apr 19
71,Round,$342,0.30,Very Good,I,SI1,Apr 21
72,Round,$343,0.30,Very Good,J,SI1,Apr 19
73,Round,$343,0.30,Very Good,J,SI2,Apr 19
74,Round,$343,0.30,Very Good,J,SI1,Apr 19
75,Round,$343,0.30,Very Good,I,SI2,Apr 24
76,Round,$343,0.30,Very Good,I,SI2,Apr 24
77,Round,$343,0.30,Very Good,I,SI2,Apr 24
78,Round,$344,0.30,Very Good,J,SI2,Apr 19
79,Round,$344,0.30,Very Good,J,SI2,Apr 27
80,Round,$344,0.30,Very Good,J,SI2,Apr 20
81,Round,$344,0.33,Very Good,I,SI2,Apr 24
82,Round,$345,0.30,Very Good,I,SI2,Apr 21
83,Round,$345,0.30,Very Good,H,SI2,Apr 21
